"locationid";"objectid";"hasmenu";"areamanager";"open24hours";"address";"city";"state";"zip";"longitude";"latitude";"regionaldirector";"telephone";"isactive";"storename";"lastupdated";"storenumber";"storeopen";"storeclose";"hasfuel";"unleadedprice";"plusprice";"premiumprice";"geom"
269;"53da88cce4b06d8358062485";t;"GAMBIER, RACHEL";t;"36 Baltimore Pk.";"Glen Mills";"PA";"19342";-75.48543;39.896421;"HERLING, TERRENCE";"610-558-8341";f;"WAWA, STORE # 0269";"2017-09-01 16:01:00";269;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E6100000D39FFD4811DF52C04B395FECBDF24340"
81;"53da88cee4b06d83580624e5";t;"OHARA, TIM";t;"1195 Pottstown Pk.";"West Chester";"PA";"19380";-75.615756;39.990726;"HERLING, TERRENCE";"610-696-9832";f;"WAWA, STORE # 0081";"2017-09-01 16:01:00";81;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E61000003694DA8B68E752C001A60C1CD0FE4340"
159;"53da88c9e4b06d835806244d";t;"SEEGER, JOY";t;"296 Route 940";"Blakeslee";"PA";"18610";-75.591951;41.09266;"DEPAOLO, GINA";"570-646-6707";f;"WAWA, STORE # 0159";"2017-09-01 16:01:00";159;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E610000068757286E2E552C0DDD26A48DC8B4440"
287;"53da88d1e4b06d8358062557";t;"SEEGER, JOY";t;"4900 Hamilton Blvd.";"Allentown";"PA";"18106";-75.552139;40.566539;"DEPAOLO, GINA";"610-530-9980";f;"WAWA, STORE # 0287";"2017-09-01 16:01:00";287;"00:00:00";"00:00:00";t;2.699;2.999;3.199;"0101000020E610000027F6D03E56E352C04B74965984484440"
728;"53da88c7e4b06d8358062407";t;"TREDANARI, MARC";t;"1250 West Ave.";"Ocean City";"NJ";"08226";-74.58262;39.275678;"WEISER, MARIAN";"609-398-7754";f;"WAWA, STORE # 0728";"2017-09-01 16:01:00";728;"00:00:00";"00:00:00";f;;;;"0101000020E6100000B77F65A549A552C0041DAD6A49A34340"
470;"53da88d6e4b06d8358062608";t;"ALLAR, LORI";t;"121 Main St.";"Dennisville";"NJ";"08214";-74.821183;39.190516;"WEISER, MARIAN";"609-861-7147";f;"WAWA, STORE # 0470";"2017-09-01 16:01:00";470;"00:00:00";"00:00:00";f;;;;"0101000020E6100000FF4124438EB452C0B0AE0AD462984340"
838;"53da88bfe4b0e755dc4ec4d7";t;"WYNNE, AMANDA";t;"290 South Dupont Hwy.";"Dover";"DE";"19901";-75.512812;39.158305;"SHARPLESS, JOHN";"302-734-2871";f;"WAWA, STORE # 0838";"2017-09-01 16:01:00";838;"00:00:00";"00:00:00";t;2.699;2.999;3.199;"0101000020E6100000C43F6CE9D1E052C08AE5965643944340"
444;"53da88d6e4b06d835806262b";t;"GORDON, GEORGE";t;"2515 Delsea Dr.";"Franklin";"NJ";"08322";-75.080545;39.617146;"WEISER, MARIAN";"856-694-1149";f;"WAWA, STORE # 0444";"2017-09-01 16:01:00";444;"00:00:00";"00:00:00";f;;;;"0101000020E6100000CE3637A627C552C0B96DDFA3FECE4340"
8302;"53da88d7e4b06d8358062646";t;"KENT, SCOTT";t;"350 NEW ROAD";"Parsippany";"NJ";"07054";-74.350743;40.850092;"READ, JASON";"973-227-4760";f;"WAWA, STORE # 8302";"2017-09-01 16:01:00";8302;"00:00:00";"00:00:00";t;2.539;2.839;2.939;"0101000020E61000004293C492729652C0AD4B8DD0CF6C4440"
784;"53da88c4e4b06d83580623a0";t;"CRESPO, ALEASE";t;"455 County Rd. 520 West";"Marlboro";"NJ";"07746";-74.246273;40.332576;"READ, JASON";"732-972-4514";f;"WAWA, STORE # 0784";"2017-09-01 16:01:00";784;"00:00:00";"00:00:00";f;;;;"0101000020E6100000D238D4EFC28F52C09EB7B1D9912A4440"
8317;"53da88d1e4b06d8358062544";t;"KENT, SCOTT";t;"440 KING GEORGES ROAD";"WOODBRIDGE";"NJ";"08857";-74.297484;40.536128;"READ, JASON";"732-442-5690";f;"WAWA, STORE # 8317";"2017-09-01 16:01:00";8317;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E610000054C554FA099352C0253CA1D79F444440"
203;"53da88d1e4b06d8358062552";t;"EDWARDS, CHRISTOPHER";t;"10 West Boot Rd.";"West Chester";"PA";"19380";-75.616362;40.009324;"HERLING, TERRENCE";"610-692-4640";f;"WAWA, STORE # 0203";"2017-09-01 16:01:00";203;"00:00:00";"00:00:00";f;;;;"0101000020E6100000D11F9A7972E752C0B188618731014440"
208;"53da88c9e4b06d8358062417";t;"OHARA, TIM";t;"567 Lancaster Ave.";"MALVERN";"PA";"19355";-75.571864;40.035924;"HERLING, TERRENCE";"610-647-7601";f;"WAWA, STORE # 0208";"2017-09-01 16:01:00";208;"00:00:00";"00:00:00";t;2.799;3.099;3.299;"0101000020E6100000A070766B99E452C01D925A2899044440"
5173;"53fd896de4b00d42a37783cd";t;"MOONINGHAM, STEPHANI";t;"1740 DUNLAWTON AVE";"PORT ORANGE";"FL";"32127";-81.024573;29.111624;"SOUDERS, TODD";"386-767-7554";f;"WAWA, STORE # 5173";"2017-09-01 16:01:00";5173;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E610000056D7A19A924154C0DE72F563931C3D40"
720;"53da88c9e4b06d835806241c";t;"ACKER, MICHELLE";t;"1711 East Main St.";"Millville";"NJ";"08332";-75.017486;39.393531;"WEISER, MARIAN";"856-327-0655";f;"WAWA, STORE # 0720";"2017-09-01 16:01:00";720;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E6100000D388997D1EC152C0297B4B395FB24340"
934;"53da88d1e4b06d8358062541";t;"CRESPO, ALEASE";t;"177 Route 34";"Matawan";"NJ";"07747";-74.286799;40.425393;"READ, JASON";"732-335-5500";f;"WAWA, STORE # 0934";"2017-09-01 16:01:00";934;"00:00:00";"00:00:00";t;2.499;2.779;2.979;"0101000020E6100000A26131EA5A9252C042791F4773364440"
5172;"53fd8254e4b092d8b8ef1980";t;"MOONINGHAM, STEPHANI";t;"1031 Dunlawton Ave";"PORT ORANGE";"FL";"32127";-81.006818;29.127328;"SOUDERS, TODD";"386-763-5503";f;"WAWA, STORE # 5172";"2017-09-01 16:01:00";5172;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E61000008BC1C3B46F4054C076DD5B9198203D40"
8040;"53da88bee4b0e755dc4ec4bb";t;"MANN, CLAIRE";t;"1520 E HIGH STREET";"POTTSTOWN";"PA";"19464";-75.614814;40.243408;"DEPAOLO, GINA";"610-718-0889";f;"WAWA, STORE # 8040";"2017-09-01 16:01:00";8040;"00:00:00";"00:00:00";t;2.779;3.079;3.319;"0101000020E6100000DEC7D11C59E752C0DACA4BFE271F4440"
5111;"53da88cee4b06d83580624f7";t;"REYNOLDS, ANGELA";t;"2239 North Semoran Blvd.";"Orlando";"FL";"32807";-81.309793;28.573786;"SOUDERS, TODD";"407-671-1061";f;"WAWA, STORE # 5111";"2017-09-01 16:01:00";5111;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000E7E104A6D35354C014E7A8A3E3923C40"
710;"53da88c9e4b06d835806243e";t;"ACKER, MICHELLE";t;"13 West Main St.";"Millville";"NJ";"08332";-75.041587;39.395036;"WEISER, MARIAN";"856-825-5379";f;"WAWA, STORE # 0710";"2017-09-01 16:01:00";710;"00:00:00";"00:00:00";f;;;;"0101000020E6100000153C855CA9C252C00F5F268A90B24340"
599;"53da88cfe4b06d835806250e";t;"MACCUBBIN, CHRISTOPH";t;"1419 South Mountain Rd.";"Joppa";"MD";"21085";-76.345561;39.440054;"SHARPLESS, JOHN";"410-538-3131";f;"WAWA, STORE # 0599";"2017-09-01 16:01:00";599;"00:00:00";"00:00:00";t;2.699;2.979;3.179;"0101000020E61000007A71E2AB1D1653C0AC3C81B053B84340"
8059;"53da88d9e4b06d8358062677";t;"GAMBIER, RACHEL";t;"489 Conchester Hwy.";"Boothwyn";"PA";"19061";-75.43826;39.84905;"HERLING, TERRENCE";"610-485-2349";f;"WAWA, STORE # 8059";"2017-09-01 16:01:00";8059;"00:00:00";"00:00:00";t;2.799;3.099;3.299;"0101000020E610000047C9AB730CDC52C09B559FABADEC4340"
581;"53da88c9e4b06d8358062445";t;"MACCUBBIN, CHRISTOPH";t;"3500 Woodsdale Rd.";"Abingdon";"MD";"21009";-76.310957;39.465085;"SHARPLESS, JOHN";"410-569-6347";f;"WAWA, STORE # 0581";"2017-09-01 16:01:00";581;"00:00:00";"00:00:00";t;2.699;3.039;3.239;"0101000020E6100000965D30B8E61353C01A6EC0E787BB4340"
223;"53da88c7e4b06d83580623f8";t;"GAMBIER, RACHEL";t;"1920 West MacDade Blvd.";"Woodlyn";"PA";"19094";-75.353562;39.870577;"HERLING, TERRENCE";"610-874-9866";f;"WAWA, STORE # 0223";"2017-09-01 16:01:00";223;"00:00:00";"00:00:00";f;;;;"0101000020E6100000EFC682C2A0D652C02CD32F116FEF4340"
8501;"53da88d7e4b06d835806265e";t;"LUST, RENEE";t;"516 Main St.";"Reisterstown";"MD";"21136";-76.826105;39.455725;"SHARPLESS, JOHN";"410-833-0201";f;"WAWA, STORE # 8501";"2017-09-01 16:01:00";8501;"00:00:00";"00:00:00";t;2.699;3.019;3.219;"0101000020E6100000F98381E7DE3453C01C7C613255BA4340"
281;"53da88d4e4b06d83580625f0";t;"EVANS, CHARLES";t;"3 Big Rd.";"Zieglerville";"PA";"19492";-75.481074;40.277688;"DEPAOLO, GINA";"610-287-2092";f;"WAWA, STORE # 0281";"2017-09-01 16:01:00";281;"00:00:00";"00:00:00";t;2.799;3.099;3.299;"0101000020E61000002E3D9AEAC9DE52C0EE3EC7478B234440"
5126;"53da88d6e4b06d8358062626";t;"MCGRATH, KEVIN";t;"1490 3RD ST SW";"WINTER HAVEN";"FL";"33880-3915";-81.730256;28.008251;"SOUDERS, TODD";"863-294-7134";f;"WAWA, STORE # 5126";"2017-09-01 16:01:00";5126;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E61000004C6DA983BC6E54C0C828CFBC1C023C40"
8308;"53da88cfe4b06d8358062511";t;"FETTERMAN, JENNIFER";t;"631 Mullica Hill Rd.";"Mullica Hill";"NJ";"08062";-75.159858;39.721473;"WEISER, MARIAN";"856-256-7641";f;"WAWA, STORE # 8308";"2017-09-01 16:01:00";8308;"00:00:00";"00:00:00";t;2.539;2.839;3.039;"0101000020E610000041800C1D3BCA52C038F92D3A59DC4340"
975;"53da88d8e4b06d8358062673";t;"HALEY, SHANNON";t;"4231 Route 42";"Turnersville";"NJ";"08012";-75.043147;39.738383;"MURPHY, MAUREEN";"856-875-1529";f;"WAWA, STORE # 0975";"2017-09-01 16:01:00";975;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E6100000EA7AA2EBC2C252C010768A5583DE4340"
595;"53da88d4e4b06d83580625f8";t;"DAVIS, MICHAEL";t;"701 Annapolis Rd.";"Gambrills";"MD";"21054";-76.656989;39.055378;"SHARPLESS, JOHN";"410-923-5240";f;"WAWA, STORE # 0595";"2017-09-01 16:01:00";595;"00:00:00";"00:00:00";t;2.699;3.019;3.219;"0101000020E61000003B35971B0C2A53C07D7555A016874340"
254;"53da88d6e4b06d835806262f";t;"MCCLINTOCK, MICHAEL";t;"600 South Governor Printz Blvd";"Essington";"PA";"19029";-75.293987;39.866427;"HERLING, TERRENCE";"610-521-5324";f;"WAWA, STORE # 0254";"2017-09-01 16:01:00";254;"00:00:00";"00:00:00";f;;;;"0101000020E6100000BF9CD9AED0D252C08AAF7614E7EE4340"
438;"53da88d1e4b06d8358062549";t;"CATERINA, SHERRI";t;"336 South Pitney Rd.";"Galloway";"NJ";"08205";-74.493493;39.462462;"WEISER, MARIAN";"609-652-7972";f;"WAWA, STORE # 0438";"2017-09-01 16:01:00";438;"00:00:00";"00:00:00";t;2.559;2.839;3.039;"0101000020E610000084F3A963959F52C046D26EF431BB4340"
35;"53da88d6e4b06d8358062606";t;"GAMBIER, RACHEL";t;"510 Fairview Rd.";"Woodlyn";"PA";"19094";-75.345868;39.882724;"HERLING, TERRENCE";"610-833-9958";f;"WAWA, STORE # 0035";"2017-09-01 16:01:00";35;"00:00:00";"00:00:00";f;;;;"0101000020E6100000E82E89B322D652C079B29B19FDF04340"
8048;"53da88cee4b06d83580624f4";t;"MCCLINTOCK, MICHAEL";t;"111 MORTON AVENUE";"FOLSOM";"PA";"19033";-75.329915;39.883647;"HERLING, TERRENCE";"610-532-0624";f;"WAWA, STORE # 8048";"2017-09-01 16:01:00";8048;"00:00:00";"00:00:00";t;2.799;3.099;3.299;"0101000020E61000006EDDCD531DD552C0B11A4B581BF14340"
8323;"53da88c6e4b06d83580623a8";t;"KENT, SCOTT";t;"930 US Highway 1 North";"Avenel";"NJ";"07001";-74.286981;40.577081;"READ, JASON";"732-750-0532";f;"WAWA, STORE # 8323";"2017-09-01 16:01:00";8323;"00:00:00";"00:00:00";t;2.499;2.799;2.979;"0101000020E6100000B2648EE55D9252C04D124BCADD494440"
8045;"53da88c4e4b06d8358062394";t;"OHARA, TIM";t;"1501 West Chester Pk.";"West Chester";"PA";"19382";-75.526929;39.967467;"HERLING, TERRENCE";"610-696-7523";f;"WAWA, STORE # 8045";"2017-09-01 16:01:00";8045;"00:00:00";"00:00:00";t;2.799;3.119;3.319;"0101000020E610000018946934B9E152C0C87A6AF5D5FB4340"
562;"53da88cfe4b06d8358062533";t;"DUTTON, BEN";t;"163 Crain Hwy.";"Upper Marlboro";"MD";"20774";-76.720117;38.889145;"SHARPLESS, JOHN";"301-218-3154";f;"WAWA, STORE # 0562";"2017-09-01 16:01:00";562;"00:00:00";"00:00:00";t;2.699;2.939;3.239;"0101000020E6100000CB129D65162E53C07233DC80CF714340"
8024;"53da88d1e4b06d835806253f";t;"SCOTT, PATRICIA";t;"120 Schuylkill Rd.";"Phoenixville";"PA";"19460";-75.537062;40.13199;"DEPAOLO, GINA";"610-933-8524";f;"WAWA, STORE # 8024";"2017-09-01 16:01:00";8024;"00:00:00";"00:00:00";t;2.799;3.099;3.299;"0101000020E6100000297B4B395FE252C014B35E0CE5104440"
258;"53da88d1e4b06d8358062583";t;"SCOTT, PATRICIA";t;"3380 Schuylkill Rd.";"Spring City";"PA";"19475";-75.569367;40.182927;"DEPAOLO, GINA";"610-792-4335";f;"WAWA, STORE # 0258";"2017-09-01 16:01:00";258;"00:00:00";"00:00:00";t;2.799;3.099;3.299;"0101000020E6100000FC1A498270E452C01747E5266A174440"
5201;"55b88f61e4b0f6c705207f71";t;"MCGRATH, KEVIN";t;"1180 US HWY 1";"VERO BEACH";"FL";"32960";-80.388909;27.623033;"SOUDERS, TODD";"772-323-8736";f;"WAWA, STORE # 5201";"2017-09-01 16:01:00";5201;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000AF0793E2E31854C02A5437177F9F3B40"
699;"53da88d4e4b06d83580625ec";t;"HOLMAN, AMANDA";t;"842 Merrimac Trail";"Williamsburg";"VA";"23185";-76.676355;37.266213;"RUPERT, MICHELLE";"757-220-5046";f;"WAWA, STORE # 0699";"2017-09-01 16:01:00";699;"00:00:00";"00:00:00";t;2.359;2.609;2.809;"0101000020E61000001C5F7B66492B53C09162804413A24240"
775;"53da88c4e4b06d83580623a3";t;"FETTERMAN, JENNIFER";t;"1413 South Black Horse Pk.";"Williamstown";"NJ";"08094";-74.97408;39.668642;"WEISER, MARIAN";"856-728-1100";f;"WAWA, STORE # 0775";"2017-09-01 16:01:00";775;"00:00:00";"00:00:00";t;2.539;2.839;3.039;"0101000020E610000003ECA35357BE52C0B35DA10F96D54340"
379;"53da88c9e4b06d835806243d";t;"FETTERMAN, JENNIFER";t;"882 Glassboro Rd.";"Williamstown";"NJ";"08094";-75.01729;39.689971;"WEISER, MARIAN";"856-875-4446";f;"WAWA, STORE # 0379";"2017-09-01 16:01:00";379;"00:00:00";"00:00:00";f;;;;"0101000020E6100000102384471BC152C01E1840F850D84340"
721;"53da88d1e4b06d835806256a";t;"FETTERMAN, JENNIFER";t;"332 South Black Horse Pk.";"Williamstown";"NJ";"08094";-74.988404;39.685899;"WEISER, MARIAN";"856-629-1325";f;"WAWA, STORE # 0721";"2017-09-01 16:01:00";721;"00:00:00";"00:00:00";t;2.539;2.839;3.039;"0101000020E610000014CFD90242BF52C0F7ADD689CBD74340"
377;"53da88c4e4b06d835806238e";t;"FETTERMAN, JENNIFER";t;"672 Cross Keys Rd.";"Sicklerville";"NJ";"08081";-75.012814;39.727789;"WEISER, MARIAN";"856-875-8160";f;"WAWA, STORE # 0377";"2017-09-01 16:01:00";377;"00:00:00";"00:00:00";f;;;;"0101000020E610000095BBCFF1D1C052C0BCB1A03028DD4340"
499;"53da88d7e4b06d8358062645";t;"HALEY, SHANNON";t;"388 Greentree Rd.";"Washington Township";"NJ";"08080";-75.075985;39.751391;"MURPHY, MAUREEN";"856-589-5482";f;"WAWA, STORE # 0499";"2017-09-01 16:01:00";499;"00:00:00";"00:00:00";f;;;;"0101000020E6100000247F30F0DCC452C01EC18D942DE04340"
416;"53da88d8e4b06d835806266f";t;"FETTERMAN, JENNIFER";t;"400 Sicklerville Rd.";"Winslow Township";"NJ";"08081";-74.970106;39.718201;"WEISER, MARIAN";"856-728-3308";f;"WAWA, STORE # 0416";"2017-09-01 16:01:00";416;"00:00:00";"00:00:00";t;2.499;2.819;2.999;"0101000020E6100000D1E9793716BE52C02D7AA702EEDB4340"
8504;"53da88c9e4b06d8358062433";t;"LUST, RENEE";t;"3716 Washington Blvd.";"Halethorpe";"MD";"21227";-76.673212;39.246338;"SHARPLESS, JOHN";"410-247-2620";f;"WAWA, STORE # 8504";"2017-09-01 16:01:00";8504;"00:00:00";"00:00:00";t;2.699;2.979;3.179;"0101000020E610000096D1C8E7152B53C08BE1EA00889F4340"
8502;"53da88cce4b06d8358062473";t;"LUST, RENEE";t;"6541 Eastern Ave.";"Baltimore";"MD";"21224";-76.535354;39.287222;"SHARPLESS, JOHN";"410-631-7813";f;"WAWA, STORE # 8502";"2017-09-01 16:01:00";8502;"00:00:00";"00:00:00";t;2.699;2.999;3.199;"0101000020E610000019726C3D432253C08A58C4B0C3A44340"
572;"53da88c6e4b06d83580623b5";t;"DAVIS, MICHAEL";t;"8300 Veterans Hwy.";"Millersville";"MD";"21108";-76.631489;39.110658;"SHARPLESS, JOHN";"410-729-9991";f;"WAWA, STORE # 0572";"2017-09-01 16:01:00";572;"00:00:00";"00:00:00";t;2.699;3.019;3.219;"0101000020E610000029B2D6506A2853C03885950A2A8E4340"
482;"53da88d8e4b06d835806266a";t;"CATERINA, SHERRI";t;"8 South New York Rd.";"ABSECON";"NJ";"08205";-74.457535;39.492279;"WEISER, MARIAN";"609-652-4036";f;"WAWA, STORE # 0482";"2017-09-01 16:01:00";482;"00:00:00";"00:00:00";f;;;;"0101000020E61000009F71E140489D52C0F9C08EFF02BF4340"
941;"53da88d7e4b06d8358062658";t;"TREDANARI, MARC";t;"4262 Black Horse Pk.";"Mays Landing";"NJ";"08330";-74.62966;39.444839;"WEISER, MARIAN";"609-484-2424";f;"WAWA, STORE # 0941";"2017-09-01 16:01:00";941;"00:00:00";"00:00:00";t;2.559;2.859;3.039;"0101000020E61000005CE674594CA852C0207EFE7BF0B84340"
23;"53da88d1e4b06d835806257d";t;"MCCLINTOCK, MICHAEL";t;"934 Chester Pk.";"Prospect Park";"PA";"19076";-75.30939;39.880343;"HERLING, TERRENCE";"610-237-8808";f;"WAWA, STORE # 0023";"2017-09-01 16:01:00";23;"00:00:00";"00:00:00";f;;;;"0101000020E610000067EDB60BCDD352C09B215514AFF04340"
565;"53da88cce4b06d83580624a4";t;"DAVIS, MICHAEL";t;"11505 Berry Rd.";"Waldorf";"MD";"20603";-76.918856;38.629649;"SHARPLESS, JOHN";"301-638-4137";f;"WAWA, STORE # 0565";"2017-09-01 16:01:00";565;"00:00:00";"00:00:00";t;2.699;2.979;3.179;"0101000020E6100000F06E6589CE3A53C0C47AA35698504340"
5103;"53da88d1e4b06d8358062572";t;"CARRAGHER, MICHAEL";t;"4700 South Goldenrod Rd.";"Orlando";"FL";"32822";-81.288018;28.480173;"SOUDERS, TODD";"407-380-9800";f;"WAWA, STORE # 5103";"2017-09-01 16:01:00";5103;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E610000032AA0CE36E5254C0166C239EEC7A3C40"
5208;"55cda62ce4b0431100de0398";t;"CARRAGHER, MICHAEL";t;"8099 ORANGE AVE";"ORLANDO";"FL";"32809-6711";-81.36328;28.45137;"SOUDERS, TODD";"407-856-5905";f;"WAWA, STORE # 5208";"2017-09-01 16:01:00";5208;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E61000009ED2C1FA3F5754C04165FCFB8C733C40"
583;"53da88bfe4b0e755dc4ec4d2";t;"DAVIS, MICHAEL";t;"27605 Three Notch Rd.";"Mechanicsville";"MD";"20659";-76.715914;38.426752;"SHARPLESS, JOHN";"301-290-5862";f;"WAWA, STORE # 0583";"2017-09-01 16:01:00";583;"00:00:00";"00:00:00";t;2.699;2.939;3.139;"0101000020E6100000E82FF488D12D53C055C03DCF9F364340"
597;"53da88c4e4b06d8358062398";t;"DUTTON, BEN";t;"1401 Hampton Park Blvd.";"Capitol Heights";"MD";"20743";-76.850816;38.870079;"SHARPLESS, JOHN";"301-336-1704";f;"WAWA, STORE # 0597";"2017-09-01 16:01:00";597;"00:00:00";"00:00:00";t;2.699;2.999;3.199;"0101000020E610000077BAF3C4733653C0DBF7A8BF5E6F4340"
8320;"53da88d6e4b06d8358062610";t;"KENT, SCOTT";t;"595 Spring St.";"Elizabeth";"NJ";"07201";-74.199466;40.672937;"READ, JASON";"908-289-2402";f;"WAWA, STORE # 8320";"2017-09-01 16:01:00";8320;"00:00:00";"00:00:00";t;2.499;2.799;2.899;"0101000020E61000007EAA0A0DC48C52C059A2B3CC22564440"
8638;"55278948e4b0838b06ab020f";t;"FOSSELLA, JASON";t;"2916 GODWIN BLVD";"SUFFOLK";"VA";"23434-8040";-76.5826;36.7778;"RUPERT, MICHELLE";"757-925-2869";f;"WAWA, STORE # 8638";"2017-09-01 16:01:00";8638;"00:00:00";"00:00:00";t;2.359;2.619;2.919;"0101000020E610000093A98251492553C0166A4DF38E634240"
284;"53da88cae4b06d835806245b";t;"SCOTT, PATRICIA";t;"934 Main St.";"Royersford";"PA";"19468";-75.528455;40.193022;"DEPAOLO, GINA";"610-792-1940";f;"WAWA, STORE # 0284";"2017-09-01 16:01:00";284;"00:00:00";"00:00:00";t;2.799;3.099;3.299;"0101000020E6100000179AEB34D2E152C04AB4E4F1B4184440"
8005;"53da88d8e4b06d8358062664";t;"SCOTT, PATRICIA";t;"579 N. LEWIS ROAD";"ROYERSFORD";"PA";"19468";-75.546498;40.214985;"DEPAOLO, GINA";"610-495-4735";f;"WAWA, STORE # 8005";"2017-09-01 16:01:00";8005;"00:00:00";"00:00:00";t;2.799;3.099;3.319;"0101000020E61000001555BFD2F9E252C0B610E4A0841B4440"
8305;"53da88c7e4b06d8358062403";t;"GORDON, GEORGE";t;"51 Berkley Rd.";"Paulsboro";"NJ";"08066";-75.240389;39.822055;"WEISER, MARIAN";"856-423-2395";f;"WAWA, STORE # 8305";"2017-09-01 16:01:00";8305;"00:00:00";"00:00:00";t;2.559;2.859;3.059;"0101000020E61000005C548B8862CF52C0B341261939E94340"
577;"53da88d4e4b06d83580625e9";t;"DAVIS, MICHAEL";t;"3166 Soloman Island Rd.";"Edgewater";"MD";"21037";-76.567883;38.935851;"SHARPLESS, JOHN";"410-956-7003";f;"WAWA, STORE # 0577";"2017-09-01 16:01:00";577;"00:00:00";"00:00:00";t;2.699;2.979;3.179;"0101000020E6100000143DF031582453C0E6762FF7C9774340"
6;"53da88c4e4b06d8358062393";t;"GAMBIER, RACHEL";t;"1260 North Providence Rd.";"Media";"PA";"19063";-75.391143;39.93438;"HERLING, TERRENCE";"610-566-9777";f;"WAWA, STORE # 0006";"2017-09-01 16:01:00";6;"00:00:00";"00:00:00";f;;;;"0101000020E6100000CC43A67C08D952C0AB048BC399F74340"
236;"53da88d7e4b06d835806264a";t;"OHARA, TIM";t;"105 West King St.";"Malvern";"PA";"19355";-75.516267;40.035743;"HERLING, TERRENCE";"610-993-8714";f;"WAWA, STORE # 0236";"2017-09-01 16:01:00";236;"24:00:00";"24:00:00";f;;;;"0101000020E61000004240BE840AE152C0CC07043A93044440"
8086;"562e4e51e4b01ca73932010c";t;"CASEY, CHRISTOPHER";t;"50 N NEWTOWN STREET RD";"NEWTOWN SQUARE";"PA";"19073";-75.40264;39.98875;"HERLING, TERRENCE";"610-972-0186";f;"WAWA, STORE # 8086";"2017-09-01 16:01:00";8086;"00:00:00";"00:00:00";f;;;;"0101000020E6100000EF0390DAC4D952C0C3F5285C8FFE4340"
57;"53da88d6e4b06d8358062637";t;"OHARA, TIM";t;"52 W. LANCASTER AVENUE";"Paoli";"PA";"19301";-75.485829;40.041458;"HERLING, TERRENCE";"610-640-9854";f;"WAWA, STORE # 0057";"2017-09-01 16:01:00";57;"00:00:00";"00:00:00";f;;;;"0101000020E6100000B29C84D217DF52C02B14E97E4E054440"
8062;"53da88c3e4b06d835806234c";t;"SCOTT, PATRICIA";t;"1600 Egypt Rd.";"Phoenixville";"PA";"19460";-75.451377;40.134394;"DEPAOLO, GINA";"610-650-4270";f;"WAWA, STORE # 8062";"2017-09-01 16:01:00";8062;"00:00:00";"00:00:00";t;2.799;3.099;3.299;"0101000020E6100000A94A5B5CE3DC52C0AA6395D233114440"
242;"53da88cee4b06d83580624f8";t;"EVANS, CHARLES";t;"373 Main St.";"Harleysville";"PA";"19438";-75.379631;40.275016;"DEPAOLO, GINA";"215-256-4560";f;"WAWA, STORE # 0242";"2017-09-01 16:01:00";242;"00:00:00";"00:00:00";f;;;;"0101000020E61000000F63D2DF4BD852C039F06AB933234440"
8021;"53da88cfe4b06d835806252c";t;"MAGEE, JAMES";t;"1960 John Fries Hwy.";"Quakertown";"PA";"18951";-75.414094;40.436491;"DEPAOLO, GINA";"215-538-2074";f;"WAWA, STORE # 8021";"2017-09-01 16:01:00";8021;"00:00:00";"00:00:00";t;2.779;3.119;3.339;"0101000020E610000012DE1E8480DA52C0C9FFE4EFDE374440"
8507;"544f5327e4b0ca5d241c8b6b";t;"LUST, RENEE";t;"7800 PARKE WEST DR";"GLEN BURNIE";"MD";"21061";-76.649184;39.141596;"SHARPLESS, JOHN";"410-424-2493";f;"WAWA, STORE # 8507";"2017-09-01 16:01:00";8507;"00:00:00";"00:00:00";t;2.699;3.039;3.239;"0101000020E610000089450C3B8C2953C0499F56D11F924340"
951;"53da88d1e4b06d835806254a";t;"GORDON, GEORGE";t;"856 Mantua Pk.";"Woodbury Heights";"NJ";"08097";-75.160856;39.820469;"WEISER, MARIAN";"856-853-4380";f;"WAWA, STORE # 0951";"2017-09-01 16:01:00";951;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E610000062D7F6764BCA52C0E030D12005E94340"
346;"53da88cce4b06d8358062479";t;"HALEY, SHANNON";t;"1536 Hurffville Rd.";"Deptford";"NJ";"08096";-75.095026;39.806313;"MURPHY, MAUREEN";"856-228-7838";f;"WAWA, STORE # 0346";"2017-09-01 16:01:00";346;"00:00:00";"00:00:00";f;;;;"0101000020E61000004391EEE714C652C07AABAE4335E74340"
