X,Y,locationid,objectid,hasmenu,areamanager,open24hours,address,city,state,zip,longitude,latitude,regionaldirector,telephone,isactive,storename,lastupdated,storenumber,storeopen,storeclose,hasfuel,unleadedprice,plusprice,premiumprice
-75.528455,40.193022,284,53da88cae4b06d835806245b,t,"SCOTT, PATRICIA",t,934 Main St.,Royersford,PA,19468,-75.528455,40.193022,"DEPAOLO, GINA",610-792-1940,t,"WAWA, STORE # 0284",2017-09-07 16:01:00,284,00:00:00,00:00:00,t,2.899,3.199,3.399
-75.546498,40.214985,8005,53da88d8e4b06d8358062664,t,"SCOTT, PATRICIA",t,579 N. LEWIS ROAD,ROYERSFORD,PA,19468,-75.546498,40.214985,"DEPAOLO, GINA",610-495-4735,t,"WAWA, STORE # 8005",2017-09-07 16:01:00,8005,00:00:00,00:00:00,t,2.899,3.199,3.419
-75.240389,39.822055,8305,53da88c7e4b06d8358062403,t,"GORDON, GEORGE",t,51 Berkley Rd.,Paulsboro,NJ,08066,-75.240389,39.822055,"WEISER, MARIAN",856-423-2395,t,"WAWA, STORE # 8305",2017-09-07 16:01:00,8305,00:00:00,00:00:00,t,2.699,2.999,3.199
-76.5826,36.7778,8638,55278948e4b0838b06ab020f,t,"FOSSELLA, JASON",t,2916 GODWIN BLVD,SUFFOLK,VA,23434-8040,-76.5826,36.7778,"RUPERT, MICHELLE",757-925-2869,t,"WAWA, STORE # 8638",2017-09-07 16:01:00,8638,00:00:00,00:00:00,t,2.499,2.759,3.059
-75.485829,40.041458,57,53da88d6e4b06d8358062637,t,"OHARA, TIM",t,52 W. LANCASTER AVENUE,Paoli,PA,19301,-75.485829,40.041458,"HERLING, TERRENCE",610-640-9854,t,"WAWA, STORE # 0057",2017-09-07 16:01:00,57,00:00:00,00:00:00,f,,,
-75.379631,40.275016,242,53da88cee4b06d83580624f8,t,"EVANS, CHARLES",t,373 Main St.,Harleysville,PA,19438,-75.379631,40.275016,"DEPAOLO, GINA",215-256-4560,t,"WAWA, STORE # 0242",2017-09-07 16:01:00,242,00:00:00,00:00:00,f,,,
-75.095026,39.806313,346,53da88cce4b06d8358062479,t,"HALEY, SHANNON",t,1536 Hurffville Rd.,Deptford,NJ,08096,-75.095026,39.806313,"MURPHY, MAUREEN",856-228-7838,t,"WAWA, STORE # 0346",2017-09-07 16:01:00,346,00:00:00,00:00:00,f,,,
-75.299036,39.921028,9,53da88cce4b06d8358062476,t,"MCCLINTOCK, MICHAEL",t,502 Oak Ave.,Primos,PA,19018,-75.299036,39.921028,"HERLING, TERRENCE",610-623-1156,t,"WAWA, STORE # 0009",2017-09-07 16:01:00,9,00:00:00,00:00:00,f,,,
-75.333064,39.927263,154,53da88c7e4b06d83580623ef,t,"MCCLINTOCK, MICHAEL",t,195 Saxer Ave.,Springfield,PA,19064,-75.333064,39.927263,"HERLING, TERRENCE",610-328-3909,t,"WAWA, STORE # 0154",2017-09-07 16:01:00,154,00:00:00,00:00:00,f,,,
-75.310338,39.925638,293,53da88d1e4b06d835806253d,t,"CASEY, CHRISTOPHER",t,19 Bishop Ave.,Clifton Heights,PA,19018,-75.310338,39.925638,"HERLING, TERRENCE",610-394-1260,t,"WAWA, STORE # 0293",2017-09-07 16:01:00,293,00:00:00,00:00:00,t,2.899,3.299,3.449
-75.110918,39.877038,317,53da88d6e4b06d8358062601,t,"CONLAN, SAMANTHA",t,1155 West Browning Rd.,Bellmawr,NJ,08031,-75.110918,39.877038,"READ, JASON",856-933-2055,t,"WAWA, STORE # 0317",2017-09-07 16:01:00,317,00:00:00,00:00:00,f,,,
-74.2525,40.723,8350,55b73cb4e4b0ea5ba2dcdafe,t,"KENT, SCOTT",t,1511 SPRINGFIELD AVE,MAPLEWOOD,NJ,07040,-74.2525,40.723,"READ, JASON",973-885-0575,t,"WAWA, STORE # 8350",2017-09-07 16:01:00,8350,00:00:00,00:00:00,t,2.699,2.999,3.199
-74.991474,39.784532,362,53da88d1e4b06d835806255f,t,"HALEY, SHANNON",t,917 Erial Rd.,Pine Hill,NJ,08021,-74.991474,39.784532,"MURPHY, MAUREEN",856-346-8780,t,"WAWA, STORE # 0362",2017-09-07 16:01:00,362,00:00:00,00:00:00,f,,,
-76.357708,39.522277,553,53da88d4e4b06d83580625aa,t,"MACCUBBIN, CHRISTOPH",t,709 Bel Air Rd.,Bel Air,MD,21014,-76.357708,39.522277,"SHARPLESS, JOHN",410-638-5049,t,"WAWA, STORE # 0553",2017-09-07 16:01:00,553,00:00:00,00:00:00,t,2.699,2.999,3.199
-76.314042,39.546137,557,53da88cee4b06d83580624f1,t,"MACCUBBIN, CHRISTOPH",t,1515 East Churchville Rd.,BEL AIR,MD,21014,-76.314042,39.546137,"SHARPLESS, JOHN",410-838-8539,t,"WAWA, STORE # 0557",2017-09-07 16:01:00,557,00:00:00,00:00:00,t,2.679,2.979,3.179
-76.773963,38.501531,588,53da88d6e4b06d8358062632,t,"DAVIS, MICHAEL",t,30320 Three Notch Rd.,Charlotte Hall,MD,20622,-76.773963,38.501531,"SHARPLESS, JOHN",301-290-5971,t,"WAWA, STORE # 0588",2017-09-07 16:01:00,588,00:00:00,00:00:00,t,2.699,2.979,3.179
-75.039705,39.795953,967,53da88c3e4b06d8358062351,t,"HALEY, SHANNON",t,1301 Little Gloucester Rd.,Blackwood,NJ,08012,-75.039705,39.795953,"MURPHY, MAUREEN",856-227-4159,t,"WAWA, STORE # 0967",2017-09-07 16:01:00,967,00:00:00,00:00:00,t,2.699,2.999,3.199
-75.069231,39.812372,998,53da88d1e4b06d8358062592,t,"HALEY, SHANNON",t,800 North Black Horse Pk.,BLACKWOOD,NJ,08012,-75.069231,39.812372,"MURPHY, MAUREEN",856-374-4080,t,"WAWA, STORE # 0998",2017-09-07 16:01:00,998,00:00:00,00:00:00,t,2.699,3.019,3.199
-81.778958,28.054658,5137,53da88d1e4b06d8358062561,t,"MCGRATH, KEVIN",t,334 HAVENDALE BLVD,AUBURNDALE,FL,33823,-81.778958,28.054658,"SOUDERS, TODD",863-967-3710,t,"WAWA, STORE # 5137",2017-09-07 16:01:00,5137,00:00:00,00:00:00,t,2.699,2.949,3.199
-75.017432,39.812388,8382,55e01b36e4b058b6f8c7b75d,t,"HALEY, SHANNON",t,635 CHEWS LANDING ROAD,LINDENWOLD,NJ,08021,-75.017432,39.812388,"MURPHY, MAUREEN",856-441-4097,t,"WAWA, STORE # 8382",2017-09-07 16:01:00,8382,00:00:00,00:00:00,t,2.659,2.959,3.159
-75.276091,40.216247,96,53da88cce4b06d83580624b1,t,"EVANS, CHARLES",f,708 EAST WALNUT ST.,North Wales,PA,19454,-75.276091,40.216247,"DEPAOLO, GINA",215-699-5955,t,"WAWA, STORE # 0096",2017-09-07 16:01:00,96,06:00:00,23:00:00,f,,,
-75.343152,40.417744,272,53da88d1e4b06d8358062575,t,"MAGEE, JAMES",t,1095 South West End Blvd.,Quakertown,PA,18951,-75.343152,40.417744,"DEPAOLO, GINA",215-538-1634,t,"WAWA, STORE # 0272",2017-09-07 16:01:00,272,00:00:00,00:00:00,t,2.899,3.199,3.399
-75.032294,39.85474,355,53da88cee4b06d83580624fc,t,"HALEY, SHANNON",t,101 Warwick Rd.,Magnolia,NJ,08049,-75.032294,39.85474,"MURPHY, MAUREEN",856-435-2550,t,"WAWA, STORE # 0355",2017-09-07 16:01:00,355,00:00:00,00:00:00,f,,,
-76.875849,38.664607,580,53da88d4e4b06d83580625e3,t,"DUTTON, BEN",t,16410 Mckendree Rd.,Brandywine,MD,20613,-76.875849,38.664607,"SHARPLESS, JOHN",301-782-7432,t,"WAWA, STORE # 0580",2017-09-07 16:01:00,580,00:00:00,00:00:00,t,2.699,2.979,3.179
-75.017212,39.81241,723,53da88cee4b06d83580624eb,t,"BERTUCCI, TAMMIE",t,629 Chews Landing Rd.,Lindenwold,NJ,08021,-75.017212,39.81241,"MURPHY, MAUREEN",856-435-5198,t,"WAWA, STORE # 0723",2017-09-07 16:01:00,723,00:00:00,00:00:00,f,,,
-74.988937,39.814964,973,53da88c4e4b06d8358062381,t,"HALEY, SHANNON",t,421 South White Horse Pk.,Lindenwold,NJ,08021,-74.988937,39.814964,"MURPHY, MAUREEN",856-435-4083,t,"WAWA, STORE # 0973",2017-09-07 16:01:00,973,00:00:00,00:00:00,t,2.659,2.939,3.139
-75.406036,40.127441,8003,53da88d1e4b06d8358062591,t,"SCOTT, PATTI",t,705 South Trooper Rd.,Norristown,PA,19403,-75.406036,40.127441,"DEPAOLO, GINA",610-539-5701,t,"WAWA, STORE # 8003",2017-09-07 16:01:00,8003,00:00:00,00:00:00,t,2.899,3.239,3.439
-75.320683,40.263162,8050,53da88d4e4b06d83580625c3,t,"EVANS, CHARLES",t,200 Forty Foot Rd.,Hatfield,PA,19440,-75.320683,40.263162,"DEPAOLO, GINA",215-362-5265,t,"WAWA, STORE # 8050",2017-09-07 16:01:00,8050,00:00:00,00:00:00,t,2.899,3.199,3.399
-75.364976,40.093141,8058,53da88cfe4b06d8358062527,t,"SCHWARTZ, VICKI",t,145 W. DeKalb Pike,King of Prussia,PA,19406,-75.364976,40.093141,"DEPAOLO, GINA",610-265-2913,t,"WAWA, STORE # 8058",2017-09-07 16:01:00,8058,00:00:00,00:00:00,t,2.889,3.189,3.389
-74.950887,39.802771,8310,53da88cfe4b06d8358062512,t,"HORN, PHILLIP",t,201 White Horse Pk.,Berlin,NJ,08009,-74.950887,39.802771,"MURPHY, MAUREEN",856-768-5117,t,"WAWA, STORE # 8310",2017-09-07 16:01:00,8310,00:00:00,00:00:00,t,2.699,2.999,3.199
-74.0363,40.8627,8338,53da88d4e4b06d83580625d1,t,"KENT, SCOTT",t,505 S RIVER STREET,HACKENSACK,NJ,07601-6621,-74.0363,40.8627,"READ, JASON",201-488-1214,t,"WAWA, STORE # 8338",2017-09-07 16:01:00,8338,00:00:00,00:00:00,t,2.699,2.999,3.199
-75.01824,39.84451,8346,55ae05c6e4b0ea5ba2dcdafb,t,"HALEY, SHANNON",t,2 NORTH WHITE HORSE PIKE,SOMERDALE,NJ,08083,-75.01824,39.84451,"MURPHY, MAUREEN",609-672-4577,t,"WAWA, STORE # 8346",2017-09-07 16:01:00,8346,00:00:00,00:00:00,t,2.679,2.979,3.179
-75.246783,40.218927,157,53da88bee4b0e755dc4ec4ab,t,"EVANS, CHARLES",t,593 Dekalb Pk.,North Wales,PA,19454,-75.246783,40.218927,"DEPAOLO, GINA",215-699-1844,t,"WAWA, STORE # 0157",2017-09-07 16:01:00,157,00:00:00,00:00:00,t,2.899,3.239,3.399
-75.418221,40.658736,297,53da88c7e4b06d83580623f1,t,"MAGEE, JAMES",t,3300 Schoenersville Rd.,Bethlehem,PA,18017,-75.418221,40.658736,"DEPAOLO, GINA",610-865-8270,t,"WAWA, STORE # 0297",2017-09-07 16:01:00,297,00:00:00,00:00:00,t,2.899,3.199,3.399
-75.111079,39.88779,778,53da88bfe4b0e755dc4ec4ec,t,"CONLAN, SAMANTHA",t,1317 Market St.,Gloucester,NJ,08030,-75.111079,39.88779,"READ, JASON",856-456-8566,t,"WAWA, STORE # 0778",2017-09-07 16:01:00,778,00:00:00,00:00:00,f,,,
-74.702353,39.446471,925,53da88cfe4b06d8358062514,t,"TREDANARI, MARC",t,5201 Harding Hwy.,Mays Landing,NJ,08330,-74.702353,39.446471,"WEISER, MARIAN",609-909-0418,t,"WAWA, STORE # 0925",2017-09-07 16:01:00,925,00:00:00,00:00:00,t,2.699,2.999,3.199
-74.921125,39.795067,956,53da88d9e4b06d835806267b,t,"HORN, PHIL",t,409 North Route 73,Berlin,NJ,08091,-74.921125,39.795067,"MURPHY, MAUREEN",856-767-7330,t,"WAWA, STORE # 0956",2017-09-07 16:01:00,956,00:00:00,00:00:00,t,2.699,2.999,3.199
-75.087223,39.886885,972,53da88d6e4b06d83580625fe,t,"CONLAN, SAMANTHA",t,602 Black Horse Pk.,Mount Ephraim,NJ,08059,-75.087223,39.886885,"READ, JASON",856-456-3508,t,"WAWA, STORE # 0972",2017-09-07 16:01:00,972,00:00:00,00:00:00,t,2.699,2.979,3.199
-75.369365,40.459454,8044,53da88d6e4b06d835806262e,t,"MAGEE, JAMES",t,600 Northwest End Blvd.,Quakertown,PA,18951,-75.369365,40.459454,"DEPAOLO, GINA",215-538-4393,t,"WAWA, STORE # 8044",2017-09-07 16:01:00,8044,00:00:00,00:00:00,t,2.899,3.199,3.399
-75.168362,39.955203,86,53da88c9e4b06d835806242c,t,"CHRISTENSEN, RONALD",t,1707 Arch St.,Philadelphia,PA,19103,-75.168362,39.955203,"SIMONETTI, DAVID",215-977-9558,t,"WAWA, STORE # 0086",2017-09-07 16:01:00,86,00:00:00,00:00:00,f,,,
-75.173052,39.962279,161,53da88cce4b06d8358062477,t,"CHRISTENSEN, RONALD",t,2040 Hamilton St.,Philadelphia,PA,19130,-75.173052,39.962279,"SIMONETTI, DAVID",215-988-0648,t,"WAWA, STORE # 0161",2017-09-07 16:01:00,161,00:00:00,00:00:00,f,,,
-75.345076,40.105322,216,53da88c7e4b06d83580623d4,t,"SCHWARTZ, VICKI",t,112 West Fourth St.,Bridgeport,PA,19405,-75.345076,40.105322,"DEPAOLO, GINA",610-279-0824,t,"WAWA, STORE # 0216",2017-09-07 16:01:00,216,00:00:00,00:00:00,f,,,
-75.241059,40.244601,222,53da88c6e4b06d83580623a6,t,"EVANS, CHARLES",t,981 North Wales Rd.,North Wales,PA,19454,-75.241059,40.244601,"DEPAOLO, GINA",215-361-2484,t,"WAWA, STORE # 0222",2017-09-07 16:01:00,222,00:00:00,00:00:00,f,,,
-75.309936,40.067862,253,53da88c7e4b06d8358062402,t,"SCHWARTZ, VICKI",t,100 Crawford Ave.,Conshohocken,PA,19428,-75.309936,40.067862,"DEPAOLO, GINA",610-825-0424,t,"WAWA, STORE # 0253",2017-09-07 16:01:00,253,00:00:00,00:00:00,f,,,
-75.185197,40.210931,148,53da88c4e4b06d835806237b,t,"CHRISTENSEN, RONALD",t,1139 Horsham Rd.,Horsham,PA,19044,-75.185197,40.210931,"SIMONETTI, DAVID",215-641-2830,t,"WAWA, STORE # 0148",2017-09-07 16:01:00,148,00:00:00,00:00:00,t,2.859,3.159,3.359
-75.228587,40.266414,200,53da88bfe4b0e755dc4ec4dc,t,"EVANS, CHARLES",t,545 West Butler Ave.,Chalfont,PA,18914,-75.228587,40.266414,"DEPAOLO, GINA",215-997-2445,t,"WAWA, STORE # 0200",2017-09-07 16:01:00,200,00:00:00,00:00:00,f,,,
-75.076245,39.9007,477,53da88cce4b06d83580624ca,t,"CONLAN, SAMANTHA",t,800 White Horse Pk.,Oaklyn,NJ,08107,-75.076245,39.9007,"READ, JASON",856-858-1543,t,"WAWA, STORE # 0477",2017-09-07 16:01:00,477,00:00:00,00:00:00,f,,,
-81.647142,28.347676,5119,53da88c4e4b06d835806239c,t,"HARRELL, CHARLENE",t,8849 W Irlo Bronson Memorial H,Winter Garden,FL,34787,-81.647142,28.347676,"SOUDERS, TODD",407-477-1050,t,"WAWA, STORE # 5119",2017-09-07 16:01:00,5119,00:00:00,00:00:00,t,2.699,2.949,3.199
-75.254899,40.269687,8018,53da88cae4b06d8358062460,t,"EVANS, CHARLES",t,119 Bethlehem Pk.,Colmar,PA,18915,-75.254899,40.269687,"DEPAOLO, GINA",215-997-2107,t,"WAWA, STORE # 8018",2017-09-07 16:01:00,8018,00:00:00,00:00:00,t,2.899,3.099,3.399
-75.284154,40.297731,8056,53da88c7e4b06d83580623dd,t,"EVANS, CHARLES",t,2480 Bethlehem Pk.,Hatfield,PA,19440,-75.284154,40.297731,"DEPAOLO, GINA",215-822-0690,t,"WAWA, STORE # 8056",2017-09-07 16:01:00,8056,00:00:00,00:00:00,t,2.899,3.099,3.399
-75.319863,40.107195,8071,5572aeb1e4b0890771520754,t,"SCHWARTZ, VICKI",t,1300 E. RIDGE PIKE,PLYMOUTH MEETING,PA,19462,-75.319863,40.107195,"DEPAOLO, GINA",484-679-1291,t,"WAWA, STORE # 8071",2017-09-07 16:01:00,8071,00:00:00,00:00:00,t,2.899,3.199,3.399
-74.073,40.891529,8326,53da88d1e4b06d8358062595,t,"KENT, SCOTT",t,150 Essex St.,Lodi,NJ,07644,-74.073,40.891529,"READ, JASON",201-843-2941,t,"WAWA, STORE # 8326",2017-09-07 16:01:00,8326,00:00:00,00:00:00,t,2.699,2.999,3.179
-75.290954,40.090335,67,53da88c4e4b06d8358062382,t,"SCHWARTZ, VICKI",t,1726 Butler Pk.,Conshohocken,PA,19428,-75.290954,40.090335,"DEPAOLO, GINA",610-834-0364,t,"WAWA, STORE # 0067",2017-09-07 16:01:00,67,00:00:00,00:00:00,f,,,
-75.261567,40.092401,97,53da88c3e4b06d8358062343,t,"SCHWARTZ, VICKI",t,406 Germantown Pk.,Lafayette Hill,PA,19444,-75.261567,40.092401,"DEPAOLO, GINA",610-825-2560,t,"WAWA, STORE # 0097",2017-09-07 16:01:00,97,00:00:00,00:00:00,f,,,
-75.39354,40.924421,197,53da88d6e4b06d8358062640,t,"SEEGER, JOY",t,1781 Route 209,Brodheadsville,PA,18322,-75.39354,40.924421,"DEPAOLO, GINA",570-992-2511,t,"WAWA, STORE # 0197",2017-09-07 16:01:00,197,00:00:00,00:00:00,f,,,
-75.139834,40.228141,221,53da88d7e4b06d8358062642,t,"BOYER, JASON",t,550 Easton Rd.,Warrington,PA,18976,-75.139834,40.228141,"SIMONETTI, DAVID",215-343-6350,t,"WAWA, STORE # 0221",2017-09-07 16:01:00,221,00:00:00,00:00:00,f,,,
-75.145347,40.187074,271,53da88d7e4b06d8358062656,t,"CHRISTENSEN, RONALD",t,535 Horsham Rd.,Horsham,PA,19044,-75.145347,40.187074,"SIMONETTI, DAVID",215-441-6390,t,"WAWA, STORE # 0271",2017-09-07 16:01:00,271,00:00:00,00:00:00,t,2.859,3.159,3.359
-75.138767,40.209981,285,53da88c4e4b06d835806236f,t,"BOYER, JASON",t,1510 Easton Rd.,Horsham,PA,19044,-75.138767,40.209981,"SIMONETTI, DAVID",215-441-3050,t,"WAWA, STORE # 0285",2017-09-07 16:01:00,285,00:00:00,00:00:00,t,2.859,3.159,3.359
-75.360804,40.622732,8037,53da88d4e4b06d83580625c6,t,"MAGEE, JAMES",t,741 East Broad St.,Bethlehem,PA,18018,-75.360804,40.622732,"DEPAOLO, GINA",610-758-9472,t,"WAWA, STORE # 8037",2017-09-07 16:01:00,8037,00:00:00,00:00:00,t,2.899,3.239,3.439
-75.105371,40.179001,204,53da88d1e4b06d8358062577,t,"CHRISTENSEN, RONALD",t,50 North York Rd.,Hatboro,PA,19040,-75.105371,40.179001,"SIMONETTI, DAVID",215-674-3192,t,"WAWA, STORE # 0204",2017-09-07 16:01:00,204,00:00:00,00:00:00,f,,,
-75.219607,40.381691,229,53da88d6e4b06d835806263b,t,"BOYER, JASON",t,320 West Route 313,Perkasie,PA,18944,-75.219607,40.381691,"SIMONETTI, DAVID",215-249-1677,t,"WAWA, STORE # 0229",2017-09-07 16:01:00,229,00:00:00,00:00:00,f,,,
-74.250095,39.687878,994,53da88c7e4b06d83580623e9,t,"SIMMONS, THOMAS",t,320 Route 72 East,Manahawkin,NJ,08050,-74.250095,39.687878,"MURPHY, MAUREEN",609-978-4153,t,"WAWA, STORE # 0994",2017-09-07 16:01:00,994,00:00:00,00:00:00,t,2.739,3.039,3.219
-81.404448,28.440562,5138,53da88c6e4b06d83580623bd,t,"CARRAGHER, MICHAEL",t,8574 S. Orange Blossom Trail,Orlando,FL,32809,-81.404448,28.440562,"SOUDERS, TODD",407-856-4631,t,"WAWA, STORE # 5138",2017-09-07 16:01:00,5138,00:00:00,00:00:00,t,2.699,2.949,3.199
-81.241,28.5094,5207,55cda62ce4b0431100de0397,t,"CARRAGHER, MICHAEL",t,10052 Curry Ford Rd,Orlando,FL,32825,-81.241,28.5094,"SOUDERS, TODD",407-552-9123,t,"WAWA, STORE # 5207",2017-09-07 16:01:00,5207,00:00:00,00:00:00,t,2.699,2.949,3.199
-75.213899,40.106591,21,53da88cee4b06d8358062503,t,"SCHWARTZ, VICKI",t,1601 Bethlehem Pk.,Flourtown,PA,19031,-75.213899,40.106591,"DEPAOLO, GINA",215-233-0210,t,"WAWA, STORE # 0021",2017-09-07 16:01:00,21,00:00:00,00:00:00,f,,,
-75.192028,40.060799,125,53da88c7e4b06d83580623f2,t,"FRIES, JENNIFER",t,7236-40 Germantown Ave.,Philadelphia,PA,19119,-75.192028,40.060799,"SIMONETTI, DAVID",215-242-0820,t,"WAWA, STORE # 0125",2017-09-07 16:01:00,125,00:00:00,00:00:00,f,,,
-75.071227,40.171618,149,53da88bfe4b0e755dc4ec4e1,t,"ALTEMUS, REBECCA",t,10 Davisville Rd.,Warminster,PA,18974,-75.071227,40.171618,"SIMONETTI, DAVID",215-942-8680,t,"WAWA, STORE # 0149",2017-09-07 16:01:00,149,00:00:00,00:00:00,t,2.899,3.199,3.399
-76.061093,38.77176,589,53da88cfe4b06d8358062521,t,"MC AROY, CHERYL",t,8118 Ocean Gateway,Easton,MD,21601,-76.061093,38.77176,"SHARPLESS, JOHN",410-819-3830,t,"WAWA, STORE # 0589",2017-09-07 16:01:00,589,00:00:00,00:00:00,t,2.699,3.019,3.219
-75.050515,39.964236,990,53da88d4e4b06d83580625ea,t,"KIERNAN, JOHN",t,2290 Clement Ave.,Pennsauken,NJ,08030,-75.050515,39.964236,"READ, JASON",856-665-0690,t,"WAWA, STORE # 0990",2017-09-07 16:01:00,990,00:00:00,00:00:00,t,2.699,2.979,3.169
-75.348251,40.644263,8036,53da88d1e4b06d835806256b,t,"MAGEE, JAMES",t,2525 Easton Ave.,Bethlehem,PA,18017,-75.348251,40.644263,"DEPAOLO, GINA",610-758-8646,t,"WAWA, STORE # 8036",2017-09-07 16:01:00,8036,00:00:00,00:00:00,t,2.899,3.219,3.419
-75.09454,40.204685,8055,53da88c9e4b06d8358062408,t,"HASIAK, TOM",t,549 West Street Rd.,Warminster,PA,18974,-75.09454,40.204685,"SIMONETTI, DAVID",215-444-0894,t,"WAWA, STORE # 8055",2017-09-07 16:01:00,8055,00:00:00,00:00:00,t,2.899,3.199,3.399
-75.160561,40.078909,8080,5589182ce4b03b6b0b192401,t,"FRIES, JENNIFER",t,8250 LIMEKILN PK,WYNCOTE,PA,19095,-75.160561,40.078909,"SIMONETTI, DAVID",215-422-3018,t,"WAWA, STORE # 8080",2017-09-07 16:01:00,8080,00:00:00,00:00:00,t,2.899,3.199,3.399
-75.028033,39.949338,8325,53da88c3e4b06d835806234a,t,"KIERNAN, JOHN",t,50 Haddonfield Rd.,Cherry Hill,NJ,08002,-75.028033,39.949338,"READ, JASON",856-662-2110,t,"WAWA, STORE # 8325",2017-09-07 16:01:00,8325,00:00:00,00:00:00,t,2.659,2.939,3.129
-76.009219,40.326068,286,53da88bfe4b0e755dc4ec4e2,t,"MANN, CLAIRE",t,3337 Penn Ave.,READING,PA,19608,-76.009219,40.326068,"DEPAOLO, GINA",610-927-2380,t,"WAWA, STORE # 0286",2017-09-07 16:01:00,286,00:00:00,00:00:00,t,2.859,3.159,3.359
-75.1473,40.385557,288,53da88d4e4b06d835806259a,t,"BOYER, JASON",t,5854 Easton Rd.,Pipersville,PA,18947,-75.1473,40.385557,"SIMONETTI, DAVID",215-766-1620,t,"WAWA, STORE # 0288",2017-09-07 16:01:00,288,00:00:00,00:00:00,t,2.899,3.219,3.399
-74.805541,39.633632,383,53da88cce4b06d8358062472,t,"FETTERMAN, JENNIFER",t,100 12th St.,Hammonton,NJ,08037,-74.805541,39.633632,"WEISER, MARIAN",609-567-7735,t,"WAWA, STORE # 0383",2017-09-07 16:01:00,383,00:00:00,00:00:00,f,,,
-75.008491,39.939554,442,53da88d4e4b06d83580625e1,t,"CONLAN, SAMANTHA",t,843 Cooper Landing Rd.,Cherry Hill,NJ,08002,-75.008491,39.939554,"READ, JASON",856-482-1214,t,"WAWA, STORE # 0442",2017-09-07 16:01:00,442,00:00:00,00:00:00,f,,,
-74.997273,39.911936,732,53da88c9e4b06d8358062448,t,"HORN, PHIL",t,1110 ROUTE 70 EAST,Cherry Hill,NJ,08034,-74.997273,39.911936,"MURPHY, MAUREEN",856-429-0127,t,"WAWA, STORE # 0732",2017-09-07 16:01:00,732,00:00:00,00:00:00,f,,,
-75.090448,40.055714,8006,53da88bfe4b0e755dc4ec4dd,t,"FRIES, JENNIFER",t,6800 Rising Sun Ave.,Philadelphia,PA,19111,-75.090448,40.055714,"SIMONETTI, DAVID",215-725-1421,t,"WAWA, STORE # 8006",2017-09-07 16:01:00,8006,00:00:00,00:00:00,t,2.899,3.219,3.419
-75.09051,40.24629,8022,53da88cce4b06d8358062498,t,"BOYER, JASON",t,1937 YORK RD,JAMISON,PA,18929-1615,-75.09051,40.24629,"SIMONETTI, DAVID",215-343-4934,t,"WAWA, STORE # 8022",2017-09-07 16:01:00,8022,00:00:00,00:00:00,t,2.899,3.199,3.399
-74.974158,39.906502,8311,53da88c9e4b06d8358062444,t,"HORN, PHILLIP",t,1824 Marlton Pk. East,Cherry Hill,NJ,08003,-74.974158,39.906502,"MURPHY, MAUREEN",856-988-6412,t,"WAWA, STORE # 8311",2017-09-07 16:01:00,8311,00:00:00,00:00:00,t,2.699,2.999,3.199
-75.086025,40.063243,84,53da88cce4b06d83580624ab,t,"FRIES, JENNIFER",f,801 Cottman Ave.,Philadelphia,PA,19111,-75.086025,40.063243,"SIMONETTI, DAVID",215-725-6006,t,"WAWA, STORE # 0084",2017-09-07 16:01:00,84,05:00:00,24:00:00,f,,,
-75.165022,40.104571,111,53da88cce4b06d83580624ac,t,"FRIES, JENNIFER",t,88 Limekiln Pk.,Glenside,PA,19038,-75.165022,40.104571,"SIMONETTI, DAVID",215-886-8570,t,"WAWA, STORE # 0111",2017-09-07 16:01:00,111,00:00:00,00:00:00,f,,,
-75.070283,40.03623,115,53da88c3e4b06d8358062355,t,"FRIES, JENNIFER",f,6460 Bustleton Ave.,Philadelphia,PA,19149,-75.070283,40.03623,"SIMONETTI, DAVID",215-533-2110,t,"WAWA, STORE # 0115",2017-09-07 16:01:00,115,00:00:00,00:00:00,t,2.899,3.199,3.399
-75.070241,40.046348,183,53da88d1e4b06d8358062579,t,"FRIES, JENNIFER",t,6935 Castor Ave.,Philadelphia,PA,19149,-75.070241,40.046348,"SIMONETTI, DAVID",215-342-1105,t,"WAWA, STORE # 0183",2017-09-07 16:01:00,183,00:00:00,00:00:00,f,,,
-74.92272,39.91482,369,53da88d1e4b06d835806258d,t,"HORN, PHIL",t,270 East Green Tree Rd.,Marlton,NJ,08053,-74.92272,39.91482,"MURPHY, MAUREEN",856-985-2925,t,"WAWA, STORE # 0369",2017-09-07 16:01:00,369,00:00:00,00:00:00,t,2.699,2.999,3.199
-74.843942,39.869724,748,53da88cce4b06d83580624c1,t,"MOREY, JOHN",t,211 Tuckerton Rd.,Medford,NJ,08055,-74.843942,39.869724,"MURPHY, MAUREEN",609-654-9475,t,"WAWA, STORE # 0748",2017-09-07 16:01:00,748,24:00:00,24:00:00,f,,,
-74.369443,39.581231,978,53da88d6e4b06d8358062634,t,"SIMMONS, THOMAS",t,195 Mathistown Rd.,Little Egg Harbor Twp.,NJ,08087,-74.369443,39.581231,"MURPHY, MAUREEN",609-296-0576,t,"WAWA, STORE # 0978",2017-09-07 16:01:00,978,00:00:00,00:00:00,t,2.739,3.019,3.219
-75.05618,40.030026,8009,53da88c7e4b06d83580623df,t,"FRIES, JENNIFER",t,6506 Frankford Ave.,Philadelphia,PA,19101,-75.05618,40.030026,"SIMONETTI, DAVID",215-333-7830,t,"WAWA, STORE # 8009",2017-09-07 16:01:00,8009,00:00:00,00:00:00,f,,,
