has_menu,last_updated,location_id,open_24_hours,regional_director,store_close,store_name,store_number,store_open,telephone,address,city,state,zip,longitude,latitude,unleaded_price,plus_price,premium_price,diesel_price,has_food,has_fuel,has_restrooms,has_ethanol_free_gas,has_tesla_charging_station
True,2019-03-31 16:01:00,05208,True,"HASHER, STEVE",00:00:00,"WAWA, STORE # 5208",05208,00:00:00,407-856-5905,8099 ORANGE AVE,ORLANDO,FL,32809-6711,-81.36328,28.45137,2.689,2.999,3.239,2.899,True,True,True,True,False
True,2019-03-31 16:01:00,05209,True,"HASHER, STEVE",00:00:00,"WAWA, STORE # 5209",05209,00:00:00,(407) 613-2539,8894 VININGS WAY BLVD,ORLANDO,FL,32836,-81.50585,28.389167,2.699,2.999,3.229,2.919,True,True,True,True,False
True,2019-03-31 16:01:00,05210,True,"HASHER, STEVE",00:00:00,"WAWA, STORE # 5210",05210,00:00:00,407-301-7017,13501 W COLONIAL DR,WINTER GARDEN,FL,34787,-81.583899,28.551483,2.679,2.979,3.209,2.899,True,True,True,True,False
True,2019-03-31 16:01:00,05211,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5211",05211,00:00:00,561-420-4758,1530 BELVEDERE RD,WEST PALM BEACH,FL,33405,-80.07395,26.690201,2.719,3.029,3.229,2.849,True,True,True,True,False
True,2019-03-31 16:01:00,05212,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5212",05212,00:00:00,561-619-4040,6566 LAKE WORTH ROAD,GREENACRES,FL,33467,-80.147773,26.618111,2.669,2.969,3.199,2.899,True,True,True,True,False
True,2019-03-31 16:01:00,05213,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5213",05213,00:00:00,561-791-6658,3950 SOUTH CONGRESS AVE,PALM SPRINGS,FL,33461,-80.088861,26.617745,2.739,3.039,3.269,2.829,True,True,True,True,False
True,2019-03-31 16:01:00,05214,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5214",05214,00:00:00,561-720-2523,7289 GARDEN RD.,RIVIERA BEACH,FL,33404,-80.092593,26.782449,2.789,3.089,3.349,3.039,True,True,True,True,True
True,2019-03-31 16:01:00,05215,True,"FILANO, DAVE",00:00:00,"WAWA, STORE # 5215",05215,00:00:00,727-452-6467,8800 PARK BLVD,SEMINOLE,FL,33777,-82.76117,27.83906,2.699,2.999,3.299,2.819,True,True,True,True,False
True,2019-03-31 16:01:00,05216,True,"FILANO, DAVE",00:00:00,"WAWA, STORE # 5216",05216,00:00:00,941-518-0710,2344 SOUTH TAMIAMI TRAIL,VENICE,FL,34293,-82.405497,27.049266,2.719,2.999,3.229,2.829,True,True,True,True,False
True,2019-03-31 16:01:00,05217,True,"FILANO, DAVE",00:00:00,"WAWA, STORE # 5217",05217,00:00:00,941-351-0059,3703 N WASHINGTON BLVD,SARASOTA,FL,34234,-82.53084,27.367147,2.719,3.019,3.249,2.969,True,True,True,True,False
True,2019-03-31 16:01:00,05218,True,"HASHER, STEVE",00:00:00,"WAWA, STORE # 5218",05218,00:00:00,407-901-2620,4660 W SR 46,SANFORD,FL,32771,-81.33388,28.81177,2.699,2.999,3.229,2.949,True,True,True,True,False
True,2019-03-31 16:01:00,05219,True,"HASHER, STEVE",00:00:00,"WAWA, STORE # 5219",05219,00:00:00,407-706-4943,1020 WEST MITCHELL HAMMOCK RD,OVIEDO,FL,32765,-81.22602,28.655593,2.739,3.049,3.279,2.959,True,True,True,True,False
True,2019-03-31 16:01:00,05220,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5220",05220,00:00:00,(772) 206-2209,260 SE PRIMA VISTA BLVD,PORT SAINT LUCIE,FL,34983,-80.340464,27.318705,2.739,3.039,3.269,2.819,True,True,True,True,False
True,2019-03-31 16:01:00,05221,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5221",05221,00:00:00,772-708-2515,10308 SW TRADITION PKWY,PORT SAINT LUCIE,FL,34987,-80.431874,27.2639,2.769,3.069,3.329,2.959,True,True,True,True,False
True,2019-03-31 16:01:00,05222,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5222",05222,00:00:00,386-266-8725,1780 SR 44,NEW SMYRNA BEACH,FL,32168,-80.94057,29.014832,2.699,2.999,,2.899,True,True,True,True,False
True,2019-03-31 16:01:00,05223,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5223",05223,00:00:00,561-812-2192,1771 SOUTH CONGRESS AVE,PALM SPRINGS,FL,33406,-80.088645,26.650097,2.739,3.039,3.269,2.999,True,True,True,True,False
True,2019-03-31 16:01:00,05224,True,"FILANO, DAVE",00:00:00,"WAWA, STORE # 5224",05224,00:00:00,941-217-7479,5208 UNIVERSITY PKWY,SARASOTA,FL,34234,-82.465487,27.387494,2.759,3.059,3.259,3.009,True,True,True,True,False
True,2019-03-31 16:01:00,05225,True,"FILANO, DAVE",00:00:00,"WAWA, STORE # 5225",05225,00:00:00,941-518-7404,2970 Executive Drive,Venice,FL,34292,-82.383646,27.105301,2.739,3.039,3.269,2.899,True,True,True,True,False
True,2019-03-31 16:01:00,05226,True,"FILANO, DAVE",00:00:00,"WAWA, STORE # 5226",05226,00:00:00,813-494-2329,27866 STATE ROAD 56,WESLEY CHAPEL,FL,33543,-82.354987,28.185681,2.719,3.029,3.289,2.909,True,True,True,True,False
True,2019-03-31 16:01:00,05230,True,"HASHER, STEVE",00:00:00,"WAWA, STORE # 5230",05230,00:00:00,863-840-9069,43582 HWY 27,DAVENPORT,FL,33837,-81.648727,28.228805,2.739,3.039,3.269,2.999,True,True,True,True,False
True,2019-03-31 16:01:00,05231,True,"FILANO, DAVE",00:00:00,"WAWA, STORE # 5231",05231,00:00:00,813-603-1910,2502 N. 50TH ST,TAMPA,FL,33619,-82.402878,27.965717,2.679,2.979,3.209,2.879,True,True,True,True,True
True,2019-03-31 16:01:00,05232,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5232",05232,00:00:00,954-652-1003,2620 W. BROWARD BLVD,FORT LAUDERDALE,FL,33312,-80.177583,26.121155,2.729,3.029,3.229,2.779,True,True,True,True,False
True,2019-03-31 16:01:00,05233,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5233",05233,00:00:00,954-688-9374,7705 N. STATE ROAD 7,PARKLAND,FL,33073,-80.202961,26.327046,2.799,3.069,3.299,2.999,True,True,True,True,False
True,2019-03-31 16:01:00,05235,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5235",05235,00:00:00,(754) 229-4052,2000 N. STATE ROAD 7,MARGATE,FL,33063,-80.200265,26.253823,2.699,2.999,3.229,2.869,True,True,True,True,False
True,2019-03-31 16:01:00,05236,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5236",05236,00:00:00,(954) 256-9242,9400 W. COMMERCIAL BLVD,SUNRISE,FL,33351,-80.276659,26.193111,2.759,3.059,3.319,2.849,True,True,True,True,False
True,2019-03-31 16:01:00,05238,True,"FILANO, DAVE",00:00:00,"WAWA, STORE # 5238",05238,00:00:00,239-280-9712,4787 RADIO ROAD,NAPLES,FL,34104,-81.751137,26.154168,2.789,3.089,3.319,2.999,True,True,True,True,False
True,2019-03-31 16:01:00,05241,True,"FILANO, DAVE",00:00:00,"WAWA, STORE # 5241",05241,00:00:00,772-783-2003,5901 9TH AVE N.,SAINT PETERSBURG,FL,33710,-82.715325,27.781168,2.699,2.999,3.299,2.879,True,True,True,True,False
True,2019-03-31 16:02:00,05242,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5242",05242,00:00:00,754-202-2426,20 SW 12TH AVE.,DEERFIELD BEACH,FL,33442,-80.119384,26.317182,2.749,3.049,3.279,2.879,True,True,True,True,False
True,2019-03-31 16:02:00,05249,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5249",05249,00:00:00,(954) 361-0940,2500 SW 64TH AVENUE,DAVIE,FL,33317,-80.226862,26.090877,2.659,2.999,3.209,2.769,True,True,True,True,False
True,2019-03-31 16:02:00,05252,True,"FILANO, DAVE",00:00:00,"WAWA, STORE # 5252",05252,00:00:00,(727) 350-1036,8601 4TH STREET N,SAINT PETERSBURG,FL,33701,-82.638162,27.850805,2.659,2.959,3.259,2.799,True,True,True,True,False
True,2019-03-31 16:02:00,05253,True,"FILANO, DAVE",00:00:00,"WAWA, STORE # 5253",05253,00:00:00,863-240-0866,3105 Bartow Rd 98 South,Lakeland,FL,33803,-81.913482,28.012693,2.719,3.019,3.249,2.879,True,True,True,True,False
True,2019-03-31 16:02:00,05254,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5254",05254,00:00:00,(772) 252-1103,5575 OKEECHOBEE RD,FORT PIERCE,FL,34947,-80.381877,27.417053,2.639,2.929,3.189,2.959,True,True,True,True,False
True,2019-03-31 16:02:00,05255,True,"FILANO, DAVE",00:00:00,"WAWA, STORE # 5255",05255,00:00:00,(941) 212-2581,2525 TAMIAMI TRAIL,PORT CHARLOTTE,FL,33952,-82.116499,26.993761,2.649,2.979,3.209,2.829,True,True,True,True,False
True,2019-03-31 16:02:00,05257,True,"HASHER, STEVE",00:00:00,"WAWA, STORE # 5257",05257,00:00:00,904-900-7690,4866 GATE PARKWAY,JACKSONVILLE,FL,32246,-81.536762,30.253816,2.719,3.019,3.279,2.849,True,True,True,True,True
True,2019-03-31 16:02:00,05258,True,"FILANO, DAVE",00:00:00,"WAWA, STORE # 5258",05258,00:00:00,(941) 357-2969,10807 SR 64 EAST,BRADENTON,FL,34211,-82.434647,27.485912,2.699,2.999,3.259,2.859,True,True,True,True,False
True,2019-03-31 16:02:00,05259,True,"FILANO, DAVE",00:00:00,"WAWA, STORE # 5259",05259,00:00:00,352-519-1313,20075 CORTEZ BLVD,BROOKSVILLE,FL,34601,-82.402635,28.540448,2.679,2.979,3.209,2.889,True,True,True,True,False
True,2019-03-31 16:02:00,05263,True,"HASHER, STEVE",00:00:00,"WAWA, STORE # 5263",05263,00:00:00,386-206-1004,678 BLANDING BLVD,ORANGE PARK,FL,32073,-81.755921,30.149368,2.629,2.929,3.159,2.719,True,True,True,True,False
True,2019-03-31 16:02:00,05264,True,"HASHER, STEVE",00:00:00,"WAWA, STORE # 5264",05264,00:00:00,904-352-1201,11812 BEACH BLVD,JACKSONVILLE,FL,32224,-81.509531,30.286311,2.659,2.959,3.189,2.699,True,True,True,True,False
True,2019-03-31 16:02:00,05265,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5265",05265,00:00:00,321-307-2230,923 WEST KING STREET,COCOA,FL,32922,-80.7421975,28.355275,2.699,2.999,3.239,2.959,True,True,True,True,False
True,2019-03-31 16:02:00,05266,True,"HASHER, STEVE",00:00:00,"WAWA, STORE # 5266",05266,00:00:00,(904) 329-7007,8251 OLD MIDDLEBURG RD S,JACKSONVILLE,FL,32222,-81.822915,30.196208,2.589,2.889,3.139,2.769,True,True,True,True,False
True,2019-03-31 16:02:00,05271,True,"FILANO, DAVE",00:00:00,"WAWA, STORE # 5271",05271,00:00:00,(941) 900-4223,2509 W. CORTEZ ROAD,BRADENTON,FL,34207,-82.586293,27.46216,2.689,2.989,3.249,2.839,True,True,True,True,False
True,2019-03-31 16:02:00,05274,True,"HASHER, STEVE",00:00:00,"WAWA, STORE # 5274",05274,00:00:00,(904) 559-1700,9715 BEACH BLVD,JACKSONVILLE,FL,32246,-81.558327,30.287143,2.659,2.959,3.189,2.699,True,True,True,True,False
True,2019-03-31 16:02:00,05276,True,"HASHER, STEVE",00:00:00,"WAWA, STORE # 5276",05276,00:00:00,904-224-6223,6787 WILSON BLVD,JACKSONVILLE,FL,32210,-81.756022,30.270379,2.599,2.899,3.159,2.809,True,True,True,True,False
True,2019-03-31 16:02:00,05277,True,"HASHER, STEVE",00:00:00,"WAWA, STORE # 5277",05277,00:00:00,(863) 840-9777,23623 US HWY 27,LAKE WALES,FL,33859,-81.620925,27.956546,2.749,3.049,3.279,2.899,True,True,True,True,False
True,2019-03-31 16:02:00,05278,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5278",05278,00:00:00,754-900-5080,4401 NW 76 AVENUE,LAUDERHILL,FL,33351,-80.252294,26.179639,2.759,3.059,3.289,2.859,True,True,True,True,False
True,2019-03-31 16:02:00,05279,True,"HASHER, STEVE",00:00:00,"WAWA, STORE # 5279",05279,00:00:00,(407) 710-0220,4416 HOFFNER AVE,BELLE ISLE,FL,32812,-81.332522,28.480291,2.689,2.989,3.219,2.899,True,True,True,True,False
True,2019-03-31 16:02:00,05280,True,"HASHER, STEVE",00:00:00,"WAWA, STORE # 5280",05280,00:00:00,(407) 501-6566,4256 ALOMA AVENUE,WINTER PARK,FL,32792,-81.278481,28.611557,2.719,3.019,3.249,2.989,True,True,True,True,False
True,2019-03-31 16:02:00,05282,True,"HASHER, STEVE",00:00:00,"WAWA, STORE # 5282",05282,00:00:00,321-222-9433,11770 US 301,OXFORD,FL,34484,-82.037918,28.927384,2.699,2.999,3.229,2.949,True,True,True,True,False
True,2019-03-31 16:02:00,05283,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5283",05283,00:00:00,321-373-8112,4429 W. EAU GALLIE BLVD,MELBOURNE,FL,32934,-80.700286,28.12066,2.669,2.969,3.199,2.899,True,True,True,True,False
True,2019-03-31 16:02:00,05285,True,"FILANO, DAVE",00:00:00,"WAWA, STORE # 5285",05285,00:00:00,(813) 393-1807,6450 GALL BLVD,ZEPHYRHILLS,FL,33542,-82.187814,28.251734,2.729,3.029,3.259,2.869,True,True,True,True,False
True,2019-03-31 16:02:00,05286,True,"FILANO, DAVE",00:00:00,"WAWA, STORE # 5286",05286,00:00:00,(813) 437-2608,13323 BOYETTE ROAD,RIVERVIEW,FL,33569,-82.2699,27.8529,2.689,2.989,3.219,2.809,True,True,True,True,False
True,2019-03-31 16:02:00,05287,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5287",05287,00:00:00,386-206-1953,120 S. RIDGEWOOD AVE,DAYTONA BEACH,FL,32114,-81.022484,29.20993,2.719,3.019,3.249,2.829,True,True,True,True,False
True,2019-03-31 16:02:00,05289,True,"HASHER, STEVE",00:00:00,"WAWA, STORE # 5289",05289,00:00:00,(904) 712-6601,1563 BLANDING BLVD,MIDDLEBURG,FL,32068,-81.81331,30.113691,2.639,2.889,3.089,2.719,True,True,True,True,False
True,2019-03-31 16:02:00,05293,True,"HASHER, STEVE",00:00:00,"WAWA, STORE # 5293",05293,00:00:00,(321) 265-4655,1095 CYPRESS PKWY,KISSIMMEE,FL,34759,-81.44379,28.14751,2.639,2.939,3.169,2.899,True,True,True,True,False
True,2019-03-31 16:02:00,05294,True,"FILANO, DAVE",00:00:00,"WAWA, STORE # 5294",05294,00:00:00,(727) 314-8002,26508 US HIGHWAY 19 N.,CLEARWATER,FL,33761,-82.738102,28.012926,2.739,3.039,3.269,2.889,True,True,True,True,False
True,2019-03-31 16:02:00,05299,True,"HASHER, STEVE",00:00:00,"WAWA, STORE # 5299",05299,00:00:00,(863) 216-5779,8103 LAKE WILSON RD,DAVENPORT,FL,33896,-81.59054,28.25955,2.729,3.029,3.259,2.999,True,True,True,True,False
True,2019-03-31 16:02:00,05304,True,"FILANO, DAVE",00:00:00,"WAWA, STORE # 5304",05304,00:00:00,(941) 328-3119,5321 CLARK ROAD,SARASOTA,FL,34233,-82.462815,27.269679,2.649,2.949,3.129,2.739,True,True,True,True,False
True,2019-03-31 16:02:00,05308,True,"HASHER, STEVE",00:00:00,"WAWA, STORE # 5308",05308,00:00:00,(407) 495-1822,5810 RALEIGH ST,ORLANDO,FL,32811,-81.45943,28.52787,2.689,2.989,3.219,2.799,True,True,True,True,False
True,2019-03-31 16:02:00,05309,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5309",05309,00:00:00,(954) 281-4094,1600 S. HIATUS ROAD,PEMBROKE PINES,FL,33025,-80.296629,25.99393,2.729,3.029,3.289,2.999,True,True,True,True,False
True,2019-03-31 16:02:00,05316,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5316",05316,00:00:00,(321) 325-2265,1105 PALMETTO AVE,MELBOURNE,FL,32901,-80.60348,28.07996,2.679,2.979,,2.859,True,True,True,True,False
True,2019-03-31 16:02:00,05317,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5317",05317,00:00:00,321-241-0677,850 MALABAR RD SE,PALM BAY,FL,32909,-80.64861,27.99871,2.599,2.899,3.129,3.139,True,True,True,True,False
True,2019-03-31 16:02:00,05318,True,"PREVOST, DAVID",00:00:00,"WAWA, STORE # 5318",05318,00:00:00,(321) 574-8807,895 PALM BAY ROAD,WEST MELBOURNE,FL,32904,-80.645968,28.035986,2.599,2.899,3.099,2.789,True,True,True,True,False
True,2019-03-31 16:02:00,05328,True,"HASHER, STEVE",00:00:00,"WAWA, STORE # 5328",05328,00:00:00,(904) 773-4884,300 PARK AVENUE,ORANGE PARK,FL,32073,-81.702818,30.186375,2.649,2.949,3.179,2.729,True,True,True,True,False
True,2019-03-31 16:02:00,05334,True,"FILANO, DAVE",00:00:00,"WAWA, STORE # 5334",05334,00:00:00,(813) 445-5770,12048 STATE ROAD 54,ODESSA,FL,33556,-82.61631,28.189579,2.709,3.009,3.239,2.939,True,True,True,True,False
True,2019-03-31 16:02:00,00007,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0007",00007,00:00:00,484-451-5160,1439 Market St.,Linwood,PA,19061,-75.421077,39.825678,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00008,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0008",00008,00:00:00,610-356-9772,2050 Sproul Rd.,Broomall,PA,19008,-75.359542,39.966455,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00009,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0009",00009,00:00:00,610-623-1156,502 Oak Ave.,Primos,PA,19018,-75.299036,39.921028,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00011,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0011",00011,00:00:00,610-259-6320,460 South 69th St.,Upper Darby,PA,19082,-75.25752,39.952453,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00012,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0012",00012,00:00:00,610-623-3010,525 Burmont Ave.,Drexel Hill,PA,19026,-75.30154,39.946941,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00014,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0014",00014,00:00:00,610-446-3997,202 SOUTH STATE ROAD,Upper Darby,PA,19082,-75.278544,39.961368,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00019,False,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0019",00019,05:00:00,610-237-0817,930 MacDade Blvd.,Collingdale,PA,19023,-75.279897,39.91028,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00021,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 0021",00021,00:00:00,215-233-0210,1601 Bethlehem Pk.,Flourtown,PA,19031,-75.213899,40.106591,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00023,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0023",00023,00:00:00,610-237-8808,934 Chester Pk.,Prospect Park,PA,19076,-75.30939,39.880343,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00025,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0025",00025,00:00:00,610-696-9905,2 East Rhodes Ave.,West Chester,PA,19380,-75.591635,39.943817,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00030,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0030",00030,00:00:00,484 893-4600,2300 Chichester Ave.,Boothwyn,PA,19061,-75.43711,39.829694,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00034,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0034",00034,00:00:00,610-444-9949,505 West Cypress St.,Kennett Square,PA,19348,-75.7177,39.844628,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00035,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0035",00035,00:00:00,610-833-9958,510 Fairview Rd.,Woodlyn,PA,19094,-75.345868,39.882724,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00038,True,"READ, JASON",00:00:00,"WAWA, STORE # 0038",00038,00:00:00,215-357-0926,676 Rosewood Ave.,FEASTERVILLE TREVOSE,PA,19053,-74.977079,40.149851,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00040,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0040",00040,00:00:00,610-664-9186,193 Belmont Ave.,Bala Cynwyd,PA,19004,-75.230825,40.023187,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00042,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 0042",00042,00:00:00,610-265-1861,196 South Gulph Rd.,King Of Prussia,PA,19406,-75.387143,40.084748,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00043,True,"DEPAOLO, GINA",24:00:00,"WAWA, STORE # 0043",00043,24:00:00,215-641-0866,740 North Bethlehem Pk.,Ambler,PA,19002,-75.22514,40.178128,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00045,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 0045",00045,00:00:00,215-245-0879,1549 Bristol Pk.,Andalusia,PA,19020,-74.960139,40.074162,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00054,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0054",00054,00:00:00,484-838-1454,33-35 Eagle Rd.,Havertown,PA,19083,-75.309091,39.98856,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00055,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 0055",00055,00:00:00,215-222-6422,3604 Chestnut St.,Philadelphia,PA,19104,-75.19492,39.954534,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00056,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 0056",00056,00:00:00,215-345-4160,339 South Main St.,Doylestown,PA,18901,-75.128117,40.302661,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00057,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0057",00057,00:00:00,610-640-9854,52 W. LANCASTER AVENUE,Paoli,PA,19301,-75.485829,40.041458,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00059,True,"READ, JASON",00:00:00,"WAWA, STORE # 0059",00059,00:00:00,215-493-0533,44 South Main St.,Yardley,PA,19067,-74.837244,40.24167,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00060,True,"READ, JASON",00:00:00,"WAWA, STORE # 0060",00060,00:00:00,215-946-1531,6016 Emilie Rd.,Levittown,PA,19057,-74.860631,40.141346,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00066,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0066",00066,00:00:00,610-642-9545,195 West Lancaster Ave.,Ardmore,PA,19003,-75.295256,40.010781,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00067,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 0067",00067,00:00:00,610-834-0364,1726 Butler Pk.,Conshohocken,PA,19428,-75.290954,40.090335,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00070,True,"READ, JASON",00:00:00,"WAWA, STORE # 0070",00070,00:00:00,215-757-1037,1528 Trenton Rd.,Langhorne,PA,19047,-74.896553,40.154825,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00073,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0073",00073,00:00:00,610-623-5430,67 N. LANSDOWNE AVE,LANSDOWNE,PA,19050,-75.272307,39.941014,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00074,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 0074",00074,00:00:00,215-886-5476,2401 SUSQUEHANNA ROAD,ABINGTON,PA,19001,-75.135632,40.122775,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00077,True,"READ, JASON",00:00:00,"WAWA, STORE # 0077",00077,00:00:00,215-757-6997,3328 BRISTOL ROAD,BENSALEM,PA,19020,-74.942409,40.135595,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00079,True,"DEPAOLO, GINA",00:00:00,"WAWA, STORE # 0079",00079,00:00:00,215-362-1590,1401 Forty Foot Rd.,Kulpsville,PA,19443,-75.338257,40.244913,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00081,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0081",00081,00:00:00,610-696-9832,1195 Pottstown Pk.,West Chester,PA,19380,-75.615756,39.990726,2.759,3.059,3.219,3.459,True,True,True,False,False
True,2019-03-31 16:02:00,00084,False,"ALTEMUS, REBECCA",24:00:00,"WAWA, STORE # 0084",00084,05:00:00,215-987-3803,801 Cottman Ave.,Philadelphia,PA,19111,-75.086025,40.063243,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00085,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0085",00085,00:00:00,610-363-9712,750 North Pottstown Pk.,Exton,PA,19341,-75.647052,40.055205,2.759,3.059,3.239,,True,True,True,False,False
True,2019-03-31 16:02:00,00086,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 0086",00086,00:00:00,215-977-9558,1707 Arch St.,Philadelphia,PA,19103,-75.168362,39.955203,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00087,True,"DEPAOLO, GINA",24:00:00,"WAWA, STORE # 0087",00087,24:00:00,610-867-3133,1429 Broadway,Fountain Hill,PA,18015,-75.401402,40.600007,,,,,True,False,False,False,False
